"","id","site","sex","age","viewcat","setting","viewenc","prebody","prelet","preform","prenumb","prerelat","preclasf","postbody","postlet","postform","postnumb","postrelat","postclasf","peabody","agecat","encour","regular","prebody_p","postbody_p","prelet_p","postlet_p","preform_p","postform_p","prenumb_p","postnumb_p","prerelat_p","postrelat_p","preclasf_p","postclasf_p","improve_body","improve_let","improve_form","improve_numb","improve_relat","improve_clasf","body_betatransf","let_betatransf","form_betatransf","numb_betatransf","relat_betatransf","clasf_betatransf","peabody_log"
"191",191,"disadv_rural","male",53,"once_twice","school","encouraged",17,12,8,9,5,11,26,13,11,20,10,15,39,1,1,1,53.125,81.25,20.6896551724138,22.4137931034483,40,55,16.6666666666667,37.037037037037,29.4117647058824,58.8235294117647,45.8333333333333,62.5,28.125,1.72413793103448,15,20.3703703703704,29.4117647058824,16.6666666666667,0.640625,0.508620689655172,0.575,0.601851851851852,0.647058823529412,0.583333333333333,3.66356164612965
"192",192,"disadv_rural","female",50,"once_twice","school","encouraged",20,16,8,18,9,13,28,25,15,15,9,12,43,0,1,1,62.5,87.5,27.5862068965517,43.1034482758621,40,75,33.3333333333333,27.7777777777778,52.9411764705882,52.9411764705882,54.1666666666667,50,25,15.5172413793103,35,-5.55555555555556,0,-4.16666666666666,0.625,0.577586206896552,0.675,0.472222222222222,0.5,0.479166666666667,3.76120011569356
"193",193,"disadv_rural","female",57,"rare","school","not_encouraged",28,23,16,33,14,11,26,25,16,42,14,11,69,1,0,0,87.5,81.25,39.6551724137931,43.1034482758621,80,80,61.1111111111111,77.7777777777778,82.3529411764706,82.3529411764706,45.8333333333333,45.8333333333333,-6.25,3.44827586206897,0,16.6666666666667,0,0,0.46875,0.517241379310345,0.5,0.583333333333333,0.5,0.5,4.23410650459726
"194",194,"disadv_rural","female",58,"rare","school","not_encouraged",31,30,12,44,14,17,32,43,16,44,11,13,69,1,0,0,96.875,100,51.7241379310345,74.1379310344828,60,80,81.4814814814815,81.4814814814815,82.3529411764706,64.7058823529412,70.8333333333333,54.1666666666667,3.125,22.4137931034483,20,0,-17.6470588235294,-16.6666666666667,0.515625,0.612068965517241,0.6,0.5,0.411764705882353,0.416666666666667,4.23410650459726
"195",195,"disadv_rural","female",58,"rare","school","not_encouraged",28,29,9,33,14,8,29,44,9,44,15,10,38,1,0,0,87.5,90.625,50,75.8620689655172,45,45,61.1111111111111,81.4814814814815,82.3529411764706,88.2352941176471,33.3333333333333,41.6666666666667,3.125,25.8620689655172,0,20.3703703703704,5.88235294117646,8.33333333333333,0.515625,0.629310344827586,0.5,0.601851851851852,0.529411764705882,0.541666666666667,3.63758615972639
"196",196,"disadv_rural","female",53,"rare","school","not_encouraged",19,19,14,24,11,16,21,13,9,31,10,16,39,1,0,0,59.375,65.625,32.7586206896552,22.4137931034483,70,45,44.4444444444444,57.4074074074074,64.7058823529412,58.8235294117647,66.6666666666667,66.6666666666667,6.25,-10.3448275862069,-25,12.962962962963,-5.88235294117647,0,0.53125,0.448275862068966,0.375,0.564814814814815,0.470588235294118,0.5,3.66356164612965
"197",197,"disadv_rural","female",49,"rare","school","not_encouraged",20,17,7,13,9,10,30,15,6,21,10,9,30,0,0,0,62.5,93.75,29.3103448275862,25.8620689655172,35,30,24.0740740740741,38.8888888888889,52.9411764705882,58.8235294117647,41.6666666666667,37.5,31.25,-3.44827586206896,-5,14.8148148148148,5.88235294117647,-4.16666666666666,0.65625,0.482758620689655,0.475,0.574074074074074,0.529411764705882,0.479166666666667,3.40119738166216
"198",198,"disadv_rural","female",51,"rare","school","not_encouraged",10,1,2,2,4,0,13,0,0,0,0,0,34,0,0,0,31.25,40.625,1.72413793103448,0,10,0,3.7037037037037,0,23.5294117647059,0,0,0,9.375,-1.72413793103448,-10,-3.7037037037037,-23.5294117647059,0,0.546875,0.491379310344828,0.45,0.481481481481482,0.382352941176471,0.5,3.52636052461616
"199",199,"disadv_rural","male",58,"rare","school","not_encouraged",22,13,9,13,10,9,18,18,11,13,11,8,36,1,0,0,68.75,56.25,22.4137931034483,31.0344827586207,45,55,24.0740740740741,24.0740740740741,58.8235294117647,64.7058823529412,37.5,33.3333333333333,-12.5,8.62068965517241,10,0,5.88235294117647,-4.16666666666666,0.4375,0.543103448275862,0.55,0.5,0.529411764705882,0.479166666666667,3.58351893845611
"200",200,"disadv_rural","female",51,"rare","school","not_encouraged",18,12,4,10,5,9,17,10,8,14,5,10,48,0,0,0,56.25,53.125,20.6896551724138,17.2413793103448,20,40,18.5185185185185,25.9259259259259,29.4117647058824,29.4117647058824,37.5,41.6666666666667,-3.125,-3.44827586206896,20,7.40740740740741,0,4.16666666666666,0.484375,0.482758620689655,0.6,0.537037037037037,0.5,0.520833333333333,3.87120101090789
"201",201,"disadv_rural","female",53,"rare","school","not_encouraged",21,17,9,18,9,11,28,15,9,19,12,9,49,1,0,0,65.625,87.5,29.3103448275862,25.8620689655172,45,45,33.3333333333333,35.1851851851852,52.9411764705882,70.5882352941177,45.8333333333333,37.5,21.875,-3.44827586206896,0,1.85185185185185,17.6470588235294,-8.33333333333334,0.609375,0.482758620689655,0.5,0.509259259259259,0.588235294117647,0.458333333333333,3.89182029811063
"202",202,"disadv_rural","female",56,"three_five","school","encouraged",29,17,17,32,10,20,30,33,17,38,12,20,49,1,1,1,90.625,93.75,29.3103448275862,56.8965517241379,85,85,59.2592592592593,70.3703703703704,58.8235294117647,70.5882352941177,83.3333333333333,83.3333333333333,3.125,27.5862068965517,0,11.1111111111111,11.7647058823529,0,0.515625,0.637931034482759,0.5,0.555555555555556,0.558823529411765,0.5,3.89182029811063
"203",203,"disadv_rural","female",51,"three_five","home","encouraged",19,11,10,19,8,7,22,19,11,39,11,21,37,0,1,1,59.375,68.75,18.9655172413793,32.7586206896552,50,55,35.1851851851852,72.2222222222222,47.0588235294118,64.7058823529412,29.1666666666667,87.5,9.375,13.7931034482759,5,37.037037037037,17.6470588235294,58.3333333333333,0.546875,0.568965517241379,0.525,0.685185185185185,0.588235294117647,0.791666666666667,3.61091791264422
"204",204,"disadv_rural","male",47,"rare","home","encouraged",23,12,11,14,11,13,29,15,13,22,14,16,45,0,1,0,71.875,90.625,20.6896551724138,25.8620689655172,55,65,25.9259259259259,40.7407407407407,64.7058823529412,82.3529411764706,54.1666666666667,66.6666666666667,18.75,5.17241379310345,10,14.8148148148148,17.6470588235294,12.5,0.59375,0.525862068965517,0.55,0.574074074074074,0.588235294117647,0.5625,3.80666248977032
"205",205,"disadv_rural","female",54,"over_five","home","encouraged",23,14,12,23,8,15,28,41,16,35,16,22,46,1,1,1,71.875,87.5,24.1379310344828,70.6896551724138,60,80,42.5925925925926,64.8148148148148,47.0588235294118,94.1176470588235,62.5,91.6666666666667,15.625,46.551724137931,20,22.2222222222222,47.0588235294118,29.1666666666667,0.578125,0.732758620689655,0.6,0.611111111111111,0.735294117647059,0.645833333333333,3.8286413964891
"206",206,"disadv_rural","male",54,"over_five","home","encouraged",17,15,6,15,4,11,24,30,13,42,17,20,32,1,1,1,53.125,75,25.8620689655172,51.7241379310345,30,65,27.7777777777778,77.7777777777778,23.5294117647059,100,45.8333333333333,83.3333333333333,21.875,25.8620689655172,35,50,76.4705882352941,37.5,0.609375,0.629310344827586,0.675,0.75,0.88235294117647,0.6875,3.46573590279973
"207",207,"disadv_rural","female",46,"rare","home","encouraged",22,14,7,15,3,14,29,24,18,36,13,23,30,0,1,0,68.75,90.625,24.1379310344828,41.3793103448276,35,90,27.7777777777778,66.6666666666667,17.6470588235294,76.4705882352941,58.3333333333333,95.8333333333333,21.875,17.2413793103448,55,38.8888888888889,58.8235294117647,37.5,0.609375,0.586206896551724,0.775,0.694444444444444,0.794117647058824,0.6875,3.40119738166216
"208",208,"disadv_rural","female",52,"once_twice","home","encouraged",20,15,14,19,5,13,27,45,16,38,17,22,35,1,1,1,62.5,84.375,25.8620689655172,77.5862068965517,70,80,35.1851851851852,70.3703703703704,29.4117647058824,100,54.1666666666667,91.6666666666667,21.875,51.7241379310345,10,35.1851851851852,70.5882352941177,37.5,0.609375,0.758620689655172,0.55,0.675925925925926,0.852941176470588,0.6875,3.55534806148941
"209",209,"disadv_rural","female",48,"rare","home","encouraged",24,18,5,21,9,11,23,17,10,16,15,9,36,0,1,0,75,71.875,31.0344827586207,29.3103448275862,25,50,38.8888888888889,29.6296296296296,52.9411764705882,88.2352941176471,45.8333333333333,37.5,-3.125,-1.72413793103448,25,-9.25925925925926,35.2941176470588,-8.33333333333334,0.484375,0.491379310344828,0.625,0.453703703703704,0.676470588235294,0.458333333333333,3.58351893845611
"210",210,"disadv_rural","male",49,"once_twice","home","not_encouraged",17,21,7,23,9,4,13,14,13,35,15,13,45,0,0,1,53.125,40.625,36.2068965517241,24.1379310344828,35,65,42.5925925925926,64.8148148148148,52.9411764705882,88.2352941176471,16.6666666666667,54.1666666666667,-12.5,-12.0689655172414,30,22.2222222222222,35.2941176470588,37.5,0.4375,0.439655172413793,0.65,0.611111111111111,0.676470588235294,0.6875,3.80666248977032
"211",211,"disadv_rural","male",58,"rare","home","not_encouraged",14,7,3,17,13,6,22,15,11,23,13,9,59,1,0,0,43.75,68.75,12.0689655172414,25.8620689655172,15,55,31.4814814814815,42.5925925925926,76.4705882352941,76.4705882352941,25,37.5,25,13.7931034482759,40,11.1111111111111,0,12.5,0.625,0.568965517241379,0.7,0.555555555555556,0.5,0.5625,4.07753744390572
"212",212,"disadv_rural","male",46,"three_five","home","not_encouraged",18,13,10,11,7,9,22,14,13,23,10,13,42,0,0,1,56.25,68.75,22.4137931034483,24.1379310344828,50,65,20.3703703703704,42.5925925925926,41.1764705882353,58.8235294117647,37.5,54.1666666666667,12.5,1.72413793103448,15,22.2222222222222,17.6470588235294,16.6666666666667,0.5625,0.508620689655172,0.575,0.611111111111111,0.588235294117647,0.583333333333333,3.73766961828337
"213",213,"disadv_rural","male",57,"rare","home","not_encouraged",27,19,11,20,10,15,27,19,8,29,23,11,41,1,0,0,84.375,84.375,32.7586206896552,32.7586206896552,55,40,37.037037037037,53.7037037037037,58.8235294117647,135.294117647059,62.5,45.8333333333333,0,0,-15,16.6666666666667,76.4705882352941,-16.6666666666667,0.5,0.5,0.425,0.583333333333333,0.88235294117647,0.416666666666667,3.71357206670431
"214",214,"disadv_rural","male",48,"over_five","home","not_encouraged",27,12,15,23,11,16,27,17,13,27,13,10,39,0,0,1,84.375,84.375,20.6896551724138,29.3103448275862,75,65,42.5925925925926,50,64.7058823529412,76.4705882352941,66.6666666666667,41.6666666666667,0,8.62068965517241,-10,7.4074074074074,11.7647058823529,-25,0.5,0.543103448275862,0.45,0.537037037037037,0.558823529411765,0.375,3.66356164612965
"215",215,"disadv_rural","female",52,"once_twice","home","not_encouraged",23,8,9,16,12,8,20,16,13,23,10,12,94,1,0,1,71.875,62.5,13.7931034482759,27.5862068965517,45,65,29.6296296296296,42.5925925925926,70.5882352941177,58.8235294117647,33.3333333333333,50,-9.375,13.7931034482759,20,12.962962962963,-11.7647058823529,16.6666666666667,0.453125,0.568965517241379,0.6,0.564814814814815,0.441176470588235,0.583333333333333,4.54329478227
"216",216,"disadv_rural","male",57,"once_twice","home","encouraged",29,17,12,24,12,16,31,32,12,17,9,10,55,1,1,1,90.625,96.875,29.3103448275862,55.1724137931034,60,60,44.4444444444444,31.4814814814815,70.5882352941177,52.9411764705882,66.6666666666667,41.6666666666667,6.25,25.8620689655172,0,-12.962962962963,-17.6470588235294,-25,0.53125,0.629310344827586,0.5,0.435185185185185,0.411764705882353,0.375,4.00733318523247
"217",217,"disadv_rural","male",46,"three_five","home","encouraged",18,9,10,12,9,14,24,18,11,13,8,10,28,0,1,1,56.25,75,15.5172413793103,31.0344827586207,50,55,22.2222222222222,24.0740740740741,52.9411764705882,47.0588235294118,58.3333333333333,41.6666666666667,18.75,15.5172413793103,5,1.85185185185185,-5.88235294117646,-16.6666666666667,0.59375,0.577586206896552,0.525,0.509259259259259,0.470588235294118,0.416666666666667,3.3322045101752
"218",218,"disadv_rural","male",55,"once_twice","home","encouraged",14,12,8,14,11,11,27,40,18,35,16,21,32,1,1,1,43.75,84.375,20.6896551724138,68.9655172413793,40,90,25.9259259259259,64.8148148148148,64.7058823529412,94.1176470588235,45.8333333333333,87.5,40.625,48.2758620689655,50,38.8888888888889,29.4117647058824,41.6666666666667,0.703125,0.741379310344828,0.75,0.694444444444444,0.647058823529412,0.708333333333333,3.46573590279973
"219",219,"disadv_rural","male",44,"three_five","home","encouraged",8,11,6,10,6,9,31,23,15,18,10,13,28,0,1,1,25,96.875,18.9655172413793,39.6551724137931,30,75,18.5185185185185,33.3333333333333,35.2941176470588,58.8235294117647,37.5,54.1666666666667,71.875,20.6896551724138,45,14.8148148148148,23.5294117647059,16.6666666666667,0.859375,0.603448275862069,0.725,0.574074074074074,0.61764705882353,0.583333333333333,3.3322045101752
"220",220,"disadv_rural","male",56,"rare","school","not_encouraged",26,15,12,29,11,12,25,23,13,40,12,16,59,1,0,0,81.25,78.125,25.8620689655172,39.6551724137931,60,65,53.7037037037037,74.0740740740741,64.7058823529412,70.5882352941177,50,66.6666666666667,-3.125,13.7931034482759,5,20.3703703703704,5.88235294117648,16.6666666666667,0.484375,0.568965517241379,0.525,0.601851851851852,0.529411764705882,0.583333333333333,4.07753744390572
"221",221,"disadv_rural","female",44,"once_twice","home","encouraged",14,14,12,10,10,12,25,23,16,26,13,12,27,0,1,1,43.75,78.125,24.1379310344828,39.6551724137931,60,80,18.5185185185185,48.1481481481481,58.8235294117647,76.4705882352941,50,50,34.375,15.5172413793103,20,29.6296296296296,17.6470588235294,0,0.671875,0.577586206896552,0.6,0.648148148148148,0.588235294117647,0.5,3.29583686600433
"222",222,"disadv_rural","male",59,"over_five","home","encouraged",28,17,12,27,10,11,31,46,19,29,16,20,61,1,1,1,87.5,96.875,29.3103448275862,79.3103448275862,60,95,50,53.7037037037037,58.8235294117647,94.1176470588235,45.8333333333333,83.3333333333333,9.375,50,35,3.7037037037037,35.2941176470588,37.5,0.546875,0.75,0.675,0.518518518518518,0.676470588235294,0.6875,4.11087386417331
"223",223,"disadv_span","male",48,"once_twice","home","encouraged",16,8,8,9,8,8,24,11,9,11,8,7,35,0,1,1,50,75,13.7931034482759,18.9655172413793,40,45,16.6666666666667,20.3703703703704,47.0588235294118,47.0588235294118,33.3333333333333,29.1666666666667,25,5.17241379310345,5,3.7037037037037,0,-4.16666666666667,0.625,0.525862068965517,0.525,0.518518518518518,0.5,0.479166666666667,3.55534806148941
"224",224,"disadv_span","male",56,"once_twice","home","encouraged",22,17,11,23,14,13,30,20,17,38,13,21,58,1,1,1,68.75,93.75,29.3103448275862,34.4827586206897,55,85,42.5925925925926,70.3703703703704,82.3529411764706,76.4705882352941,54.1666666666667,87.5,25,5.17241379310345,30,27.7777777777778,-5.88235294117648,33.3333333333333,0.625,0.525862068965517,0.65,0.638888888888889,0.470588235294118,0.666666666666667,4.06044301054642
"225",225,"disadv_span","female",58,"once_twice","home","encouraged",20,18,8,26,11,10,30,44,12,40,13,21,59,1,1,1,62.5,93.75,31.0344827586207,75.8620689655172,40,60,48.1481481481481,74.0740740740741,64.7058823529412,76.4705882352941,41.6666666666667,87.5,31.25,44.8275862068965,20,25.9259259259259,11.7647058823529,45.8333333333333,0.65625,0.724137931034483,0.6,0.62962962962963,0.558823529411765,0.729166666666667,4.07753744390572
"226",226,"disadv_span","female",53,"rare","home","encouraged",15,11,2,8,10,5,18,19,10,14,6,8,34,1,1,0,46.875,56.25,18.9655172413793,32.7586206896552,10,50,14.8148148148148,25.9259259259259,58.8235294117647,35.2941176470588,20.8333333333333,33.3333333333333,9.375,13.7931034482759,40,11.1111111111111,-23.5294117647059,12.5,0.546875,0.568965517241379,0.7,0.555555555555556,0.382352941176471,0.5625,3.52636052461616
"227",227,"disadv_span","female",53,"rare","home","encouraged",26,16,8,14,10,9,28,13,12,18,10,11,41,1,1,0,81.25,87.5,27.5862068965517,22.4137931034483,40,60,25.9259259259259,33.3333333333333,58.8235294117647,58.8235294117647,37.5,45.8333333333333,6.25,-5.17241379310344,20,7.40740740740741,0,8.33333333333334,0.53125,0.474137931034483,0.6,0.537037037037037,0.5,0.541666666666667,3.71357206670431
"228",228,"disadv_span","female",65,"rare","home","not_encouraged",15,16,5,24,12,12,22,15,12,26,11,19,44,1,0,0,46.875,68.75,27.5862068965517,25.8620689655172,25,60,44.4444444444444,48.1481481481481,70.5882352941177,64.7058823529412,50,79.1666666666667,21.875,-1.72413793103448,35,3.7037037037037,-5.88235294117648,29.1666666666667,0.609375,0.491379310344828,0.675,0.518518518518518,0.470588235294118,0.645833333333333,3.78418963391826
"229",229,"disadv_span","male",46,"rare","home","not_encouraged",15,5,5,4,9,4,15,13,10,10,8,11,41,0,0,0,46.875,46.875,8.62068965517241,22.4137931034483,25,50,7.40740740740741,18.5185185185185,52.9411764705882,47.0588235294118,16.6666666666667,45.8333333333333,0,13.7931034482759,25,11.1111111111111,-5.88235294117646,29.1666666666667,0.5,0.568965517241379,0.625,0.555555555555556,0.470588235294118,0.645833333333333,3.71357206670431
"230",230,"disadv_span","male",49,"rare","home","not_encouraged",19,12,12,16,13,15,28,16,14,36,14,16,59,0,0,0,59.375,87.5,20.6896551724138,27.5862068965517,60,70,29.6296296296296,66.6666666666667,76.4705882352941,82.3529411764706,62.5,66.6666666666667,28.125,6.89655172413793,10,37.037037037037,5.88235294117648,4.16666666666667,0.640625,0.53448275862069,0.55,0.685185185185185,0.529411764705882,0.520833333333333,4.07753744390572
"231",231,"disadv_span","male",55,"rare","home","not_encouraged",21,40,8,36,9,10,27,49,13,47,9,17,53,1,0,0,65.625,84.375,68.9655172413793,84.4827586206897,40,65,66.6666666666667,87.037037037037,52.9411764705882,52.9411764705882,41.6666666666667,70.8333333333333,18.75,15.5172413793103,25,20.3703703703704,0,29.1666666666667,0.59375,0.577586206896552,0.625,0.601851851851852,0.5,0.645833333333333,3.97029191355212
"232",232,"disadv_span","female",46,"once_twice","home","encouraged",20,9,6,17,10,11,29,13,12,23,12,8,31,0,1,1,62.5,90.625,15.5172413793103,22.4137931034483,30,60,31.4814814814815,42.5925925925926,58.8235294117647,70.5882352941177,45.8333333333333,33.3333333333333,28.125,6.89655172413793,30,11.1111111111111,11.7647058823529,-12.5,0.640625,0.53448275862069,0.65,0.555555555555556,0.558823529411765,0.4375,3.43398720448515
"233",233,"disadv_span","female",58,"over_five","home","encouraged",30,55,19,52,15,23,31,54,19,54,15,23,78,1,1,1,93.75,96.875,94.8275862068966,93.1034482758621,95,95,96.2962962962963,100,88.2352941176471,88.2352941176471,95.8333333333333,95.8333333333333,3.125,-1.72413793103449,0,3.70370370370371,0,0,0.515625,0.491379310344828,0.5,0.518518518518519,0.5,0.5,4.35670882668959
"234",234,"disadv_span","male",47,"over_five","home","encouraged",18,13,9,20,8,11,28,34,17,33,11,18,43,0,1,1,56.25,87.5,22.4137931034483,58.6206896551724,45,85,37.037037037037,61.1111111111111,47.0588235294118,64.7058823529412,45.8333333333333,75,31.25,36.2068965517241,40,24.0740740740741,17.6470588235294,29.1666666666667,0.65625,0.681034482758621,0.7,0.62037037037037,0.588235294117647,0.645833333333333,3.76120011569356
"235",235,"disadv_span","male",53,"over_five","home","encouraged",26,25,14,36,13,13,30,44,19,43,15,23,90,1,1,1,81.25,93.75,43.1034482758621,75.8620689655172,70,95,66.6666666666667,79.6296296296296,76.4705882352941,88.2352941176471,54.1666666666667,95.8333333333333,12.5,32.7586206896552,25,12.962962962963,11.7647058823529,41.6666666666667,0.5625,0.663793103448276,0.625,0.564814814814815,0.558823529411765,0.708333333333333,4.49980967033027
"236",236,"disadv_span","female",51,"once_twice","home","encouraged",30,15,8,12,10,10,30,33,12,45,12,20,49,0,1,1,93.75,93.75,25.8620689655172,56.8965517241379,40,60,22.2222222222222,83.3333333333333,58.8235294117647,70.5882352941177,41.6666666666667,83.3333333333333,0,31.0344827586207,20,61.1111111111111,11.7647058823529,41.6666666666667,0.5,0.655172413793103,0.6,0.805555555555556,0.558823529411765,0.708333333333333,3.89182029811063
"237",237,"disadv_span","male",49,"over_five","home","encouraged",17,16,12,15,8,15,25,26,15,20,12,11,41,0,1,1,53.125,78.125,27.5862068965517,44.8275862068966,60,75,27.7777777777778,37.037037037037,47.0588235294118,70.5882352941177,62.5,45.8333333333333,25,17.2413793103448,15,9.25925925925926,23.5294117647059,-16.6666666666667,0.625,0.586206896551724,0.575,0.546296296296296,0.61764705882353,0.416666666666667,3.71357206670431
"238",238,"disadv_span","male",43,"once_twice","home","encouraged",16,13,6,11,8,9,22,19,10,10,9,7,30,0,1,1,50,68.75,22.4137931034483,32.7586206896552,30,50,20.3703703703704,18.5185185185185,47.0588235294118,52.9411764705882,37.5,29.1666666666667,18.75,10.3448275862069,20,-1.85185185185185,5.88235294117646,-8.33333333333333,0.59375,0.551724137931034,0.6,0.490740740740741,0.529411764705882,0.458333333333333,3.40119738166216
"239",239,"disadv_span","female",60,"three_five","home","encouraged",23,16,9,33,14,16,29,35,18,50,13,23,69,1,1,1,71.875,90.625,27.5862068965517,60.3448275862069,45,90,61.1111111111111,92.5925925925926,82.3529411764706,76.4705882352941,66.6666666666667,95.8333333333333,18.75,32.7586206896552,45,31.4814814814815,-5.88235294117648,29.1666666666667,0.59375,0.663793103448276,0.725,0.657407407407407,0.470588235294118,0.645833333333333,4.23410650459726
"240",240,"disadv_span","male",51,"over_five","home","encouraged",21,11,10,27,10,12,25,32,17,47,11,19,65,0,1,1,65.625,78.125,18.9655172413793,55.1724137931034,50,85,50,87.037037037037,58.8235294117647,64.7058823529412,50,79.1666666666667,12.5,36.2068965517241,35,37.037037037037,5.88235294117647,29.1666666666667,0.5625,0.681034482758621,0.675,0.685185185185185,0.529411764705882,0.645833333333333,4.17438726989564
